Id,DatasetID,IndividualID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,Habitat,LabField,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,Location,LocationType,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate
104319,578,PHXX125,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104320,578,PHXX126,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104321,578,PHXX127,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104322,578,PHXX128,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104323,578,PHXX129,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104324,578,PHXX130,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104325,578,PHXX131,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104326,578,PHXX132,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104327,578,PHXX133,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104328,578,PHXX134,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104329,578,PHXX135,development time,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104330,578,PHXX136,development time,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104331,578,PHXX137,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104332,578,PHXX138,development time,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104333,578,PHXX139,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104334,578,PHXX140,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104335,578,PHXX141,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104336,578,PHXX142,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104337,578,PHXX143,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104338,578,PHXX144,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104339,578,PHXX145,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104340,578,PHXX146,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104341,578,PHXX147,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104342,578,PHXX148,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104343,578,PHXX149,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104344,578,PHXX150,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104345,578,PHXX151,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104346,578,PHXX152,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104347,578,PHXX153,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104348,578,PHXX154,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104349,578,PHXX155,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104350,578,PHXX156,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104351,578,PHXX157,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104352,578,PHXX158,development time,individual-level duration of life stage,7.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104353,578,PHXX159,development time,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104354,578,PHXX160,development time,individual-level duration of life stage,10.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104355,578,PHXX161,development time,individual-level duration of life stage,11.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104356,578,PHXX162,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104357,578,PHXX163,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104358,578,PHXX164,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104359,578,PHXX165,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104360,578,PHXX166,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
104361,578,PHXX167,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource concentration,quantity of resource made available during life stage,110.0,mg ml-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2022-01-01
